Flux Density (Jy/b),REDSHIFT
0.00027,1.6704000234603900
0.00069,1.652899980545040
0.00012,1.673799991607670
-0.00029,1.656599998474120
-0.00032,1.7455999851226800
0.00002,1.6535999774932900
0,1.6572999954223600
0.00005,1.9357000589370700
0.00111,1.6812000274658200
-0.00019,1.6828999519348100
0.00048,1.8801000118255600
0.00045,1.9217000007629400
0.00008,1.6895999908447300
0.00022,2.0225000381469700
-0.00023,1.9651999473571800
0.00024,1.726699948310850
-0.00023,2.0553998947143600
0.00079,1.8151999711990400
0.00061,1.6785999536514300
0.00019,1.8681000471115100
0.0003,1.8559000492095900
-0.00054,2.0448999404907200
-0.00019,1.9819999933242800
-0.00025,1.701300024986270
0.00037,1.9967000484466600
0.0013,1.6796000003814700
0.0002,1.6617000102996800
0.0006,1.7874000072479200
-0.00006,1.8703999519348100
-0.00038,2.0399999618530300
0.00068,1.7187000513076800
0.00022,1.9701000452041600
0.12782,1.7337000370025600
-0.00002,1.8036999702453600
0.00042,2.0097999572753900
0.00043,1.6476000547409100
0.00003,1.6503000259399400
0.0011,1.9507999420166000
0.00056,1.839900016784670
-0.00057,1.756700038909910
-0.00025,1.7979999780654900
0.00021,2.005500078201290
0.00011,1.7122999429702800
-0.0002,1.8348000049591100
0.00019,1.944100022315980
-0.00043,1.9549000263214100
0.00156,1.805299997329710
0.00014,2.0076000690460200
-0.00043,1.7186000347137500
0.0002,1.8198000192642200
-0.00068,1.9107999801635700
-0.00025,1.8358999490737900
-0.00035,1.777500033378600
0.00127,1.659999966621400
-0.00016,1.754699945449830
0.00069,1.7477999925613400
-0.00036,1.812399983406070
-0.0003,1.839900016784670
0.00057,1.9009000062942500
0.00019,1.823799967765810
-0.00023,1.7338000535965000
0.00004,1.8083000183105500
0.00155,1.7352999448776200
0.00094,1.7985999584198000
-0.00078,1.9853999614715600
1.43751,1.780900001525880
-0.00005,1.763200044631960
0.0001,1.722100019454960
0.00139,1.9882999658584600
0.00063,1.9356000423431400
-0.00025,2.0255000591278100
0.00025,2.0455000400543200
-0.00039,2.0197999477386500
-0.0001,2.0671000480651900
0.0002,1.9641000032424900
0.00049,1.8122999668121300
0.00044,1.6506999731063800
0.00073,1.9536999464035000
-0.00057,2.0517001152038600
-0.00013,1.7027000188827500
0.00027,1.6634999513626100
0.00104,1.9345999956131000
0.00033,1.6726000308990500
-0.00019,1.972000002861020
-0.0013,1.7827999591827400
-0.00043,1.884600043296810
0.00032,2.036400079727170
-0.00023,1.8984999656677200
-0.00021,2.022900104522710
-0.00008,2.060499906539920
0.00045,1.8676999807357800
0.00192,2.0237998962402300
-0.00085,1.7760000228881800
-0.00076,1.8905999660491900
0.001,1.9184999465942400
-0.00023,1.889299988746640
-0.00012,1.7684999704361000
-0.00056,1.65339994430542
0.0005,1.7768000364303600
0.00054,1.7466000318527200
-0.00064,1.751099944114690
0.21987,2.0390000343322800
0.00017,1.8438999652862500
-0.0008,1.7718000411987300
-0.00017,1.7023999691009500
-0.0003,1.6785000562667800
-0.00039,2.0578999519348100
-0.0007,2.0148000717163100
-0.00034,1.7158000469207800
0.00034,1.8382999897003200
-0.00009,1.7795000076293900
-0.00028,1.9740999937057500
-0.0001,1.7116999626159700
0.00044,1.7930999994278000
0.00008,1.7167999744415300
-0.00042,1.8443000316619900
0.00102,1.7107000350952100
-0.00051,1.6816999912262000
0.00102,1.9768999814987200
0.00003,1.9289000034332300
0.00011,1.8264000415802000
0.00023,1.8681999444961500
-0.00104,1.8845000267028800
0.00004,1.9983999729156500
0.00063,1.635200023651120
0.00031,2.0671000480651900
0.00063,1.9499000310897800
0.04421,1.9414000511169400
0.00091,1.8609000444412200
0.00028,1.9681999683380100
0.00106,1.829699993133550
0.00784,1.9363000392913800
0.00036,1.7060999870300300
0.00002,1.74399995803833
0.0004,1.8752000331878700
0.00313,1.8565000295639000
0.00011,1.9514000415802000
0.00014,1.7345999479293800
0.01331,1.8421000242233300
0.00089,1.8438999652862500
0.0002,1.6531000137329100
0,1.8479000329971300
0.00029,1.8341000080108600
0.00043,2.074899911880490
-0.00023,2.0729000568389900
-0.00014,1.9313000440597500
-0.00038,1.823699951171880
0.01428,1.9289000034332300
0.00387,1.8422000408172600
-0.00038,1.8609999418258700
-0.00096,1.799399971961980
0.00069,1.659999966621400
0.00035,1.649899959564210
0.00116,1.732699990272520
0.00016,1.9467999935150100
-0.00028,2.036799907684330
-0.0007,1.7497999668121300
-0.00013,1.9502999782562300
0.00017,1.8272000551223800
0.00083,1.944000005722050
0.00028,1.805299997329710
0.01724,1.7383999824523900
-0.00003,1.8041000366210900
-0.00018,1.884600043296810
0.0001,1.8319000005722000
-0.0005,1.8730000257492100
-0.00109,2.0464999675750700
-0.00004,1.7335000038147000
-0.00024,1.7187999486923200
-0.00079,1.7869000434875500
-0.00024,1.7233999967575100
0.00013,1.8956999778747600
-0.0001,1.9773000478744500
-0.00035,1.973099946975710
0.00084,1.646299958229070
-0.00057,1.735200047492980
0.00015,1.847599983215330
0.00002,1.7151000499725300
0.08341,1.9470000267028800
-0.0001,1.7759000062942500
0.00081,1.7724000215530400
-0.00006,1.9377000331878700
0.00095,1.6991000175476100
-0.00001,1.743299961090090
-0.00043,1.8331999778747600
-0.00011,1.9287999868392900
0.00012,1.656599998474120
0.00059,1.868499994277950
0.00017,1.7733999490737900
0.00046,1.8555999994278000
0.00017,1.8425999879837000
0.00089,2.0515999794006300
0.00196,1.9764000177383400
-0.00023,1.938099980354310
0.6837,1.9563000202179000
-0.0004,1.9010000228881800
-0.00068,2.0527000427246100
-0.00006,1.8716000318527200
0.00042,1.8265000581741300
0.00079,1.986799955368040
-0.00088,1.96589994430542
-0.00007,1.9337999820709200
-0.00012,2.0692999362945600
0.00008,1.8238999843597400
0.00005,1.6705000400543200
0.00829,1.9020999670028700
0.00005,1.74399995803833
0.00011,2.0197999477386500
0.00006,2.016400098800660
0.00088,1.7826999425888100
0.00013,1.7934000492095900
-0.00073,1.9560999870300300
0.00056,1.7005000114440900
0.01807,1.7199000120163000
0.00032,1.7265000343322800
0.0089,2.055000066757200
0.00042,1.7307000160217300
-0.00009,1.7537000179290800
0.00115,1.9982000589370700
0.00056,2.066200017929080
0.00053,1.6864999532699600
-0.00002,1.73580002784729
-0.00005,1.6883000135421800
-0.00054,1.9319000244140600
0.00012,1.9677000045776400
0.00041,1.903499960899350
-0.00043,1.7201000452041600
0.00033,1.9666999578476000
0.00052,1.660099983215330
0.00072,1.8219000101089500
0.00003,1.7430000305175800
0.00061,2.035399913787840
0.00012,1.695099949836730
0.00092,1.700700044631960
0.00005,1.9746999740600600
-0.00058,1.7096999883651700
-0.00073,1.9886000156402600
0.00003,1.9176000356674200
-0.00083,1.9845999479293800
0.00009,1.8869999647140500
0.00037,1.7538000345230100
-0.0004,1.9146000146865800
0.0009,1.982800006866460
0.00113,1.9829000234603900
0.00021,1.7408000230789200
0.00009,2.052500009536740
-0.00011,2.04229998588562
0.00012,1.7373000383377100
0.0009,2.0352001190185500
0.00128,1.982800006866460
0.00059,1.8660999536514300
-0.00028,1.7627999782562300
-0.00046,1.8561999797821000
0.00003,1.722000002861020
-0.00029,1.9186999797821000
0.00057,2.0153000354766800
0.00066,1.8079999685287500
0.00047,2.0416998863220200
0.00129,1.6931999921798700
-0.001,2.0425000190734900
0.0001,2.0485999584198
0,1.9399000406265300
-0.00007,2.03410005569458
-0.00108,1.9744999408721900
-0.00064,1.9241000413894700
0.00009,1.8095999956131000
-0.00048,1.7621999979019200
-0.00041,1.8233000040054300
0.00012,1.8555999994278000
0.0001,2.0215001106262200
-0.00093,1.7437000274658200
0.0006,1.9146000146865800
-0.00042,1.9163000583648700
0.0001,1.8203999996185300
0.00018,1.811400055885320
0.02352,1.9223999977111800
-0.001,2.0088999271392800
0.00008,1.8621000051498400
-0.00055,1.878999948501590
-0.00099,2.0306999683380100
0.00029,1.8971999883651700
-0.00016,1.7402000427246100
0.00077,1.9429999589920000
0.00003,1.7910000085830700
0.00012,1.6963000297546400
0.00054,1.847100019454960
0.00027,1.8809000253677400
0.00056,1.8101999759674100
0.00007,1.8171000480651900
-0.00047,1.683899998664860
0.00008,1.82669997215271
-0.00032,1.9515999555587800
-0.00076,1.7789000272750900
0.02499,1.9737999439239500
0.00988,1.7621999979019200
0.00082,1.7396999597549400
-0.00088,1.9337999820709200
0.00091,2.0144999027252200
-0.00001,1.8569999933242800
-0.00003,1.823699951171880
0.00107,1.9574999809265100
0.00115,1.9325000047683700
-0.00032,1.700700044631960
-0.00019,1.8199000358581500
0.00124,1.7454999685287500
0.00082,1.792799949646000
0,1.7019000053405800
0.00137,1.819700002670290
-0.00002,1.9313000440597500
-0.00013,1.8422000408172600
0.00015,1.742400050163270
0.0005,1.909500002861020
0.00049,2.026400089263920
-0.00005,1.6481000185012800
0.00101,1.8529000282287600
0.00009,1.6907999515533400
0.00033,1.701200008392330
-0.00048,1.7862000465393100
-0.00017,1.8188999891281100
-0.00038,1.7662999629974400
0.00051,2.055799961090090
0.00034,1.8100999593734700
0.00023,2.0244998931884800
-0.00006,1.9160000085830700
-0.0005,1.8142000436782800
0.0004,1.7829999923706100
-0.00016,2.07450008392334
0.00009,1.6957000494003300
0.00024,1.9529999494552600
-0.00011,1.9967999458313000
0.00072,1.8863999843597400
0.00013,1.9665000438690200
-0.00037,1.9593000411987300
0.00024,1.8772000074386600
0.00017,1.6374000310897800
-0.00053,1.8085999488830600
0.0001,1.7502000331878700
0.01053,1.798200011253360
-0.00028,1.8424999713897700
-0.00006,1.9771000146865800
-0.00032,2.062299966812130
-0.00015,1.8437999486923200
-0.00062,1.7252000570297200
0.00052,1.6562000513076800
0.0021,1.717900037765500
-0.00019,1.8564000129699700
0.00004,1.767899990081790
0.00106,1.923200011253360
-0.00013,1.8286000490188600
0.00012,1.9773999452590900
-0.00037,1.854200005531310
0.00029,1.7532000541687000
0.00064,1.749500036239620
0.00232,1.7705999612808200
-0.00063,2.0625998973846400
-0.00012,1.7971999645233200
-0.00079,1.8102999925613400
-0.00008,1.9908000230789200
0.00059,1.9910000562667800
0.00085,1.9950000047683700
0.00059,2.046299934387210
0.00133,1.7965999841690100
-0.00179,1.7107000350952100
0.00034,1.9905999898910500
0.0027,1.8380000591278100
0.00111,2.0137999057769800
-0.00021,2.01419997215271
0.00016,1.7879999876022300
-0.00027,1.8596999645233200
-0.00056,1.9400999546051000
0.00012,1.8420000076293900
0.00113,1.7529000043869000
0.00003,1.8406000137329100
0.0007,1.7611000537872300
0.00128,1.8384000062942500
-0.00083,1.7202999591827400
0.00545,1.8794000148773200
0.00082,2.0488998889923100
0.00051,1.7962000370025600
0.00015,1.7736999988555900
-0.00129,1.8039000034332300
0.00006,1.7404999732971200
0.00041,1.857800006866460
0.0002,1.7496999502182000
0.0002,1.7453999519348100
0.00035,1.7424999475479100
-0.00007,1.8899999856948900
0.00004,1.7437000274658200
0.00027,2.022599935531620
0.00053,1.652500033378600
-0.00024,1.7075999975204500
0.00002,1.6607999801635700
0.00007,1.9120999574661300
0.00032,1.6484999656677200
-0.00013,1.7167999744415300
0.00065,1.823799967765810
0.00028,1.848099946975710
0.00048,1.864300012588500
-0.00005,1.8867000341415400
0.00153,1.9354000091552700
-0.00035,1.8629000186920200
0.00084,1.8832999467849700
0.00006,1.930799961090090
0.00023,1.7511999607086200
0.00042,1.9844000339508100
0.00014,1.878999948501590
0.00039,1.9002000093460100
-0.00008,1.712499976158140
0,1.7065000534057600
0.00021,1.6543999910354600
-0.00058,2.0490000247955300
-0.00046,1.6739000082016000
0.00025,1.811900019645690
-0.00057,1.9239000082016000
0.00058,1.965499997138980
-0.00049,1.9851000308990500
0.04106,1.7026000022888200
-0.00032,1.9804999828338600
0.00077,1.6936999559402500
0.00033,1.8284000158309900
0.0005,1.7019000053405800
0.00009,2.021699905395510
0.00043,1.7922999858856200
0.0002,2.039299964904790
0.00003,1.7039999961853000
-0.00033,1.7039999961853000
0.00015,2.0320000648498500
0.00013,1.6713000535965000
-0.00029,2.022200107574460
0.00006,1.9610999822616600
0.00023,1.6619999408721900
-0.00073,1.9103000164032000
-0.00071,1.913699984550480
-0.0002,1.833899974823000
0.00063,1.7868000268936200
0.00197,1.7919000387191800
-0.00055,1.9550000429153400
-0.00072,1.7201000452041600
-0.00024,1.9595999717712400
0.00126,1.740399956703190
-0.00024,1.8579000234603900
-0.00086,1.802899956703190
0.00063,2.0518999099731400
0.00091,1.9835000038147000
-0.00023,1.9746999740600600
0.00011,1.8675999641418500
0.00024,1.933899998664860
0.00013,1.9038000106811500
0.00017,1.7206000089645400
-0.00015,1.8997000455856300
0.00034,1.8521000146865800
0.0009,1.8478000164032000
0.00048,1.6847000122070300
0.00021,1.7496999502182000
0.23815,1.7130999565124500
-0.00023,1.7736999988555900
0.00019,1.7511999607086200
0.00041,2.029400110244750
0.00035,1.9453999996185300
-0.00022,2.0650999546051000
0.00419,1.736899971961980
0.00035,1.9723999500274700
0.00459,2.016400098800660
0.0011,1.6811000108718900
-0.00057,1.7797000408172600
0.0001,1.7381000518798800
0.00056,1.7518999576568600
0.00009,1.6561000347137500
0.00025,1.6535999774932900
0.00007,1.7927000522613500
-0.00036,2.0527000427246100
-0.00037,1.7848999500274700
0.00041,1.767799973487850
0.00029,1.926300048828130
0.00126,1.6943000555038500
0.00009,1.970900058746340
0.00124,1.6492999792099
-0.00046,1.7589999437332200
0.00013,1.8101999759674100
0.00022,1.7826999425888100
0.00077,1.9744000434875500
0.00011,1.7448999881744400
-0.00082,1.8539999723434400
0.00041,1.8464000225067100
0.00082,1.6664999723434400
-0.00046,1.8865000009536700
0.1827,1.8181999921798700
0.00131,1.8164000511169400
0.00741,1.9062000513076800
0.00039,2.061199903488160
-0.00011,1.7826999425888100
0.00013,1.8805999755859400
-0.00069,2.028700113296510
-0.00029,2.0548999309539800
0.00046,1.781999945640560
-0.00026,2.0761001110076900
0.03576,1.7315000295639000
0.00086,1.731600046157840
-0.00013,1.729200005531310
0.00079,1.6535999774932900
0.00005,1.8186999559402500
-0.00035,2.0185999870300300
-0.0007,1.8144999742507900
-0.00003,2.031899929046630
-0.00023,1.9227999448776200
0.00004,1.7343000173568700
0.00031,1.9668999910354600
0.00249,1.9198999404907200
0.00571,1.9529999494552600
0.00074,1.648300051689150
-0.00019,2.0218000411987300
-0.00042,1.8118000030517600
0.02783,1.817199945449830
-0.00027,1.8257999420166000
0.00051,1.805400013923650
0.00063,1.694000005722050
0.00017,1.7896000146865800
0.00057,1.6655000448226900
-0.00016,2.023900032043460
-0.00032,1.9809999465942400
0.00029,1.7157000303268400
0.00066,2.0882999897003200
-0.00001,1.684399962425230
-0.00028,1.8174999952316300
0.00038,1.9538999795913700
0.00038,1.7099000215530400
0.00062,1.9151999950408900
0.00031,1.8069000244140600
0.00047,2.0690999031066900
0.00005,1.6669000387191800
-0.00067,1.7438000440597500
-0.00014,1.7108999490737900
0.00227,1.8407000303268400
0.00089,1.8305000066757200
0.00026,1.6598999500274700
-0.00032,1.7101000547409100
0.00027,1.9239000082016000
0.00031,1.9737000465393100
-0.0002,1.6634999513626100
-0.00072,1.6908999681472800
-0.00042,1.763100028038030
0.00047,1.8866000175476100
0.00014,1.7096999883651700
-0.00008,2.04830002784729
0.22808,1.788599967956540
-0.00094,1.6934000253677400
0.00064,2.03439998626709
0.0003,2.0506999492645300
0.00003,1.7718000411987300
-0.00015,2.060800075531010
0.0002,1.7824000120163000
0.00084,1.7910000085830700
0.00027,1.679900050163270
0.0001,1.8779000043869000
-0.00027,1.7720999717712400
-0.00059,1.989400029182430
0.00047,1.6948000192642200
-0.0004,1.7559000253677400
-0.00048,2.031899929046630
-0.00084,1.7644000053405800
-0.00085,1.7724000215530400
0.03152,1.961400032043460
-0.00045,1.7851999998092700
0.00035,1.9194999933242800
0.05314,1.7132999897003200
-0.00026,2.049299955368040
-0.00031,1.7848000526428200
0.03069,1.8309999704361000
0.00041,1.7310999631881700
0.03988,1.6506999731063800
0.00132,1.701200008392330
-0.0003,1.9680999517440800
0.0001,2.066499948501590
-0.00041,1.7812999486923200
0.00029,2.0274999141693100
0.00012,1.7443000078201300
0.00039,1.7311999797821000
-0.00041,2.071000099182130
0.00093,1.6694999933242800
0.00019,1.7182999849319500
0.0001,1.8889000415802000
0.00009,1.947700023651120
0.00477,1.632599949836730
-0.00028,1.9000999927520800
-0.00014,2.051300048828130
0.00006,1.6533000469207800
0.00032,1.895799994468690
0.0006,1.9515999555587800
-0.00039,1.7056000232696500
-0.00002,1.843000054359440
-0.00011,1.865399956703190
0.00032,1.8342000246048000
0.00038,1.7003999948501600
-0.00021,1.7161999940872200
0.00023,1.8631999492645300
0.04549,1.7197999954223600
-0.00072,1.7788000106811500
0.0005,1.7726999521255500
0.00044,1.8558000326156600
-0.00045,1.7848999500274700
-0.00061,1.8743000030517600
-0.00002,1.7733999490737900
0.03251,1.7483999729156500
0.00011,1.92330002784729
-0.00004,2.004300117492680
-0.0003,1.8257999420166000
0.00053,1.9678000211715700
-0.00113,2.05049991607666
0.00023,2.018699884414670
0.00035,2.0490000247955300
-0.00023,1.8107999563217200
0.00118,1.8509000539779700
0.0005,1.8937000036239600
-0.00046,1.9392999410629300
-0.00015,1.9752000570297200
0.00144,1.8278000354766800
-0.00056,2.039900064468380
0.00055,1.6506999731063800
0.0007,1.9622000455856300
-0.00049,1.9211000204086300
0.00018,1.830299973487850
-0.00017,1.7582000494003300
0.00246,1.694100022315980
0.00062,2.0199999809265100
0.00018,1.6562999486923200
0.00074,1.7194000482559200
-0.00003,1.7884999513626100
-0.00038,1.7598999738693200
0.00019,1.6984000205993700
0.00098,1.8342000246048000
-0.0004,2.059999942779540
0.00027,1.7293000221252400
0.00029,1.7581000328064000
0.00178,1.6561000347137500
0.0002,2.032399892807010
0.00004,1.8313000202179000
-0.00071,1.8636000156402600
0.00017,1.995300054550170
-0.00003,1.7770999670028700
-0.00085,1.9697999954223600
0.0002,1.6704000234603900
0.00075,1.6484999656677200
-0.00067,1.7764999866485600
-0.00053,1.8393000364303600
-0.00052,1.8626999855041500
0.00099,1.75409996509552
-0.00034,1.7077000141143800
-0.0005,1.7379000186920200
-0.00012,1.6390999555587800
0.00122,1.940500020980840
0.0004,1.9297000169754000
0.00031,1.955199956893920
0.00338,1.6509000062942500
-0.00036,1.7028000354766800
0.00032,1.8513000011444100
0.00017,2.0608999729156500
0.00022,1.6734000444412200
-0.00051,2.0311999320983900
-0.00033,1.6605000495910600
0.00034,1.9119000434875500
-0.00023,1.8222999572753900
0.00037,2.030600070953370
0.00001,1.8075000047683700
0.06531,1.7279000282287600
-0.00015,2.039299964904790
-0.00028,1.9919999837875400
-0.00087,1.718000054359440
0.00001,1.7525999546051000
-0.00012,1.937000036239620
0.00001,2.0209999084472700
0.00019,1.833899974823000
0.00209,1.8162000179290800
0.00105,1.6373000144958500
0.00036,1.8803999423980700
0,1.6753000020980800
0.00005,1.7329000234603900
-0.00017,1.8623000383377100
-0.00041,1.858199954032900
0.00023,1.6610000133514400
-0.00035,1.8605999946594200
0.00005,1.8479000329971300
0.00055,1.9270999431610100
0.07067,1.6926000118255600
-0.00005,1.9802000522613500
0.00035,1.954300045967100
-0.00013,1.968999981880190
0.00011,1.7698999643325800
0.00051,1.7805999517440800
-0.00061,1.955899953842160
0.00082,1.9816999435424800
0.00011,1.9621000289917000
0,1.7900999784469600
-0.00028,1.9775999784469600
0,1.8259999752044700
0.00071,1.7726000547409100
-0.00041,1.657099962234500
0.0005,1.749500036239620
0.00016,1.9228999614715600
-0.00045,1.9436999559402500
0.00005,1.8152999877929700
0.00309,1.714400053024290
0.00019,1.6952999830246000
0.0002,1.9591000080108600
0.01655,1.9842000007629400
-0.00003,1.9493000507354700
0.00088,1.7280000448226900
-0.00012,2.0724000930786100
0.00096,1.6491999626159700
0.00075,1.999500036239620
0.00024,1.6468000411987300
-0.00001,1.8188999891281100
-0.00013,1.9622999429702800
0.00112,1.8135000467300400
0.00054,1.7847000360488900
0.00038,1.8233000040054300
0.01612,1.909500002861020
0.00099,1.7697999477386500
0.00124,1.8468999862670900
-0.00009,1.6511000394821200
0.0006,1.7079999446868900
0.00012,1.8743000030517600
0.00314,1.7003999948501600
-0.00061,1.7026000022888200
0.00029,1.7754000425338700
0.00181,1.771399974823000
0.00031,1.6821999549865700
0.00039,1.8245999813079800
0.00026,2.064500093460080
0.00025,1.7568999528884900
0.00087,1.8200000524520900
0.00005,1.856600046157840
0.00074,1.9646999835968000
-0.00038,2.0434999465942400
-0.00066,1.6868000030517600
-0.00009,1.8203999996185300
0.00008,1.7300000190734900
0.00003,1.738800048828130
-0.00046,1.6907000541687000
0.0002,1.7171000242233300
0.00015,1.749899983406070
-0.00058,1.8913999795913700
-0.00007,1.687600016593930
-0.00012,1.7380000352859500
0.00196,2.0352001190185500
-0.00008,1.7476999759674100
0.0009,1.9437999725341800
-0.0002,1.885699987411500
0.00026,1.7896000146865800
0.00062,1.7726000547409100
0.00004,2.069999933242800
0.00008,1.9057999849319500
-0.00012,1.6748000383377100
0.00087,1.7065000534057600
-0.00022,1.8179999589920000
-0.0006,1.687999963760380
0.0006,1.9219000339508100
-0.00015,1.9249000549316400
0.00059,1.954800009727480
-0.00009,1.9601999521255500
0.00063,1.920799970626830
0.00068,1.9062000513076800
-0.00071,1.7483999729156500
0.00043,1.9208999872207600
-0.00031,1.8325999975204500
0.00089,1.975600004196170
0.00031,1.7380000352859500
-0.00011,1.732200026512150
0.40624,1.6852999925613400
0.0001,2.0322999954223600
-0.00016,1.7318999767303500
-0.00032,2.0060999393463100
0.16071,2.074199914932250
0.00083,1.8372000455856300
-0.00045,1.871899962425230
0.0003,2.057300090789800
0.00023,1.7897000312805200
0.00151,1.864300012588500
0.00002,1.7690999507904100
-0.00029,1.9982000589370700
0.00018,1.8459999561309800
0.00061,1.7965999841690100
0.00062,1.7580000162124600
-0.00091,1.9953999519348100
0.00021,2.0341999530792200
0,1.829699993133550
-0.00027,2.0652999877929700
0.00134,1.6897000074386600
0.0003,1.7740999460220300
0.00056,1.7482999563217200
0.00185,1.950700044631960
0.00039,1.694599986076360
0.00007,1.8639999628067000
0.00046,1.7766000032424900
0.00015,1.9921000003814700
-0.00056,1.8676999807357800
0.00014,1.8695000410080000
-0.00004,1.6926000118255600
-0.00037,1.853700041770940
0.00046,1.7237000465393100
0.00061,1.8553999662399300
-0.00015,2.0506999492645300
0.00033,1.7070000171661400
-0.00052,1.9519000053405800
0.00026,1.930999994277950
-0.00002,1.8245999813079800
-0.00046,1.9921000003814700
-0.00067,2.029900074005130
0.00029,1.889299988746640
-0.00058,1.9234999418258700
-0.00008,1.7343000173568700
0.00011,1.6955000162124600
0.01466,1.7138999700546300
-0.00021,1.8228000402450600
0.00071,2.010200023651120
-0.00017,1.7417999505996700
-0.00017,1.9265999794006300
0.00011,1.7375999689102200
0.00049,1.8265999555587800
-0.00008,2.0409998893737800
0.00006,1.7208000421524000
-0.00109,2.059799909591680
0.00061,1.9027999639511100
-0.00079,1.8859000205993700
-0.00038,1.8251999616622900
-0.00058,1.7936999797821000
0.00297,1.8976000547409100
0.00043,1.9204000234603900
0.00029,1.920699954032900
-0.00056,1.825600028038030
0.00155,1.8839000463485700
-0.00004,2.0320000648498500
0.00116,1.8428000211715700
0.00041,1.8173999786377000
-0.00006,1.8515000343322800
-0.00024,1.979699969291690
-0.00082,1.6894999742507900
-0.00004,1.9329999685287500
-0.00055,2.047800064086910
0.14502,1.8600000143051100
0.00027,1.871999979019170
0.00044,1.7728999853134200
0.00003,1.801900029182430
-0.00059,1.9329999685287500
0.0002,1.999400019645690
0.0001,1.73989999294281
-0.00033,1.6749000549316400
-0.00072,1.9316999912262000
-0.00008,2.0336999893188500
0.00055,1.825600028038030
0.00068,1.7431999444961500
0.00038,1.8569999933242800
-0.00012,1.7797000408172600
-0.00006,1.7353999614715600
0.01013,2.02020001411438
0.0004,1.6704000234603900
0.00136,1.8437999486923200
0.00006,2.0327000617981000
0.01456,1.8976999521255500
0.00041,1.7091000080108600
-0.00078,2.006999969482420
0.04321,1.6859999895095800
0.00054,2.023200035095220
-0.0002,2.0357000827789300
0.00038,1.8876999616622900
-0.0007,2.045300006866460
0.00028,1.899999976158140
0.00004,1.9673999547958400
0.00019,1.933500051498410
-0.00026,1.837399959564210
-0.00029,2.070199966430660
-0.00036,1.6861000061035200
0.00072,1.923699975013730
-0.00044,1.9428999423980700
0.0004,1.930799961090090
0.00056,1.9246000051498400
0.00032,1.6547000408172600
0.00007,1.8450000286102300
-0.00025,1.8625999689102200
-0.0007,1.9071999788284300
-0.00019,1.6492999792099
0.00041,1.8136999607086200
0.00003,1.771299958229070
-0.00017,1.8162000179290800
-0.00034,1.9215999841690100
-0.00032,1.9383000135421800
0.00015,1.6929999589920000
0.00029,2.007999897003170
0.00023,1.767699956893920
0.00038,1.8762999773025500
0.00009,1.7733999490737900
-0.00056,1.7415000200271600
-0.00025,1.7105000019073500
-0.00004,1.6490000486373900
0.00036,1.7146999835968000
0.0004,1.9848999977111800
-0.00034,1.9101999998092700
0.00014,1.9823999404907200
0.00013,1.9665000438690200
-0.00069,1.8868999481201200
0.00006,1.8321000337600700
0.00025,1.8136999607086200
0.00039,1.9258999824523900
0.00132,2.016400098800660
0.00108,1.9523999691009500
0.00386,1.9366999864578200
0.00048,2.0357000827789300
0.00033,1.8698999881744400
0.00127,2.0734000205993700
0.00022,1.8526999950408900
0.00008,1.9222999811172500
-0.00084,2.0069000720977800
-0.00033,1.9423999786377000
-0.00033,2.0452001094818100
0.00034,1.6917999982833900
0.00037,1.927299976348880
-0.00018,2.015700101852420
0.00017,1.7282999753952000
0.0006,1.8734999895095800
0.00013,1.927299976348880
0.00075,1.7992000579834000
-0.00027,1.760599970817570
0.00054,1.9007999897003200
-0.00004,2.07450008392334
0.00045,2.0634000301361100
0.0003,1.8657000064849900
0.0007,1.6847000122070300
-0.00022,1.6642999649047900
-0.00001,2.0104000568389900
-0.00007,2.0129001140594500
0.00012,1.8544000387191800
-0.00028,1.8444000482559200
-0.00029,1.986199975013730
0.00027,1.8360999822616600
-0.00044,2.0487000942230200
-0.00026,1.8097000122070300
0.00008,1.6780999898910500
-0.00024,1.965399980545040
-0.00072,1.708899974823000
0.0011,1.920300006866460
0.0002,1.9062000513076800
-0.00022,1.770400047302250
0.00034,1.8976999521255500
0.00102,1.9729000329971300
0.00038,1.6715999841690100
0.00243,1.8660999536514300
0.00005,1.8595000505447400
0.00069,1.669700026512150
0.0001,1.9040000438690200
-0.00014,1.6888999938964800
-0.00006,1.769700050354000
0.00029,1.7489999532699600
0.00015,1.700600028038030
0.00036,1.9728000164032000
-0.00003,1.916200041770940
0.00033,1.8934999704361000
-0.00001,1.7441999912262000
0.0002,1.7615000009536700
0.06903,1.7187000513076800
-0.00044,1.6979999542236300
0.00002,1.7382999658584600
0.00074,1.9327000379562400
-0.00042,1.7158000469207800
-0.00045,1.87090003490448
-0.00031,1.9573999643325800
0.00033,1.6579999923706100
0.00004,1.704699993133550
-0.00008,1.9744000434875500
-0.00006,1.9593000411987300
0.00041,1.9678000211715700
-0.00035,1.6469999551773100
0.00007,1.8047000169754000
0.13359,1.7562999725341800
-0.00023,2.0081000328064000
-0.00023,1.7692999839782700
0.00016,1.92330002784729
0.00062,1.7609000205993700
0.00105,1.8653000593185400
0.00011,1.6751999855041500
-0.00062,1.7388999462127700
0.00032,1.986299991607670
-0.00011,1.9479000568389900
-0.00015,1.9191999435424800
0.00093,1.8422000408172600
-0.00046,1.8488999605178800
0.00027,2.0048999786377000
0.0007,1.9498000144958500
0.00011,1.9460999965667700
-0.00064,1.8128999471664400
0.00073,1.6979000568389900
0.00127,1.6720000505447400
0.86993,1.8525999784469600
