SDSS_NAME,RA,DEC,REDSHIFT,PLATE,FIBER,MJD,TARGET_FLAG_TARGET,NSPECOBS,UNIFORM_TARGET,MI_Z2,LOGLBOL,LOGLBOL_ERR,BAL_FLAG,FIRST_FR_TYPE,FINT_REST6CM_MJY_OBS,LOGFNU2500A_ERGS_OBS,R_6CM_2500A,LOGL5100,LOGL5100_ERR,LOGL3000,LOGL3000_ERR,LOGL1350,LOGL1350_ERR,LOGL_BROAD_HA,LOGL_BROAD_HA_ERR,FWHM_BROAD_HA,FWHM_BROAD_HA_ERR,EW_BROAD_HA,EW_BROAD_HA_ERR,LOGL_NARROW_HA,LOGL_NARROW_HA_ERR,FWHM_NARROW_HA,FWHM_NARROW_HA_ERR,EW_NARROW_HA,EW_NARROW_HA_ERR,LOGL_NII_6585,LOGL_NII_6585_ERR,EW_NII_6585,EW_NII_6585_ERR,LOGL_SII_6718,LOGL_SII_6718_ERR,EW_SII_6718,EW_SII_6718_ERR,LOGL_SII_6732,LOGL_SII_6732_ERR,EW_SII_6732,EW_SII_6732_ERR,EW_FE_HA,EW_FE_HA_ERR,ALPHA_HA,ALPHA_HA_ERR,LINE_NPIX_HA,LINE_MED_SN_HA,LINE_REDCHI2_HA,LOGL_BROAD_HB,LOGL_BROAD_HB_ERR,FWHM_BROAD_HB,FWHM_BROAD_HB_ERR,EW_BROAD_HB,EW_BROAD_HB_ERR,LOGL_NARROW_HB,LOGL_NARROW_HB_ERR,FWHM_NARROW_HB,FWHM_NARROW_HB_ERR,EW_NARROW_HB,EW_NARROW_HB_ERR,FWHM_BROAD_HB_1GAUSS,LOGL_OIII_4959,LOGL_OIII_4959_ERR,EW_OIII_4959,EW_OIII_4959_ERR,LOGL_OIII_5007,LOGL_OIII_5007_ERR,EW_OIII_5007,EW_OIII_5007_ERR,EW_FE_HB_4434_4684,EW_FE_HB_4434_4684_ERR,ALPHA_HB,ALPHA_HB_ERR,LINE_NPIX_HB,LINE_MED_SN_HB,LINE_REDCHI2_HB,LOGL_MGII,LOGL_MGII_ERR,FWHM_MGII,FWHM_MGII_ERR,EW_MGII,EW_MGII_ERR,LOGL_BROAD_MGII,LOGL_BROAD_MGII_ERR,FWHM_BROAD_MGII,FWHM_BROAD_MGII_ERR,EW_BROAD_MGII,EW_BROAD_MGII_ERR,FWHM_BROAD_MGII_1GAUSS,EW_FE_MGII,EW_FE_MGII_ERR,ALPHA_MGII,ALPHA_MGII_ERR,LINE_NPIX_MGII,LINE_MED_SN_MGII,LINE_REDCHI2_MGII,LOGL_CIV,LOGL_CIV_ERR,FWHM_CIV,FWHM_CIV_ERR,EW_CIV,EW_CIV_ERR,ALPHA_CIV,ALPHA_CIV_ERR,LINE_NPIX_CIV,LINE_MED_SN_CIV,LINE_REDCHI2_CIV,VOFF_BROAD_HA,VOFF_BROAD_HA_ERR,VOFF_NARROW_HA,VOFF_NARROW_HA_ERR,VOFF_BROAD_HB,VOFF_BROAD_HB_ERR,VOFF_NARROW_HB,VOFF_NARROW_HB_ERR,VOFF_BROAD_MGII,VOFF_BROAD_MGII_ERR,VOFF_CIV_PEAK,VOFF_CIV_PEAK_ERR,LOGBH_HB_MD04,LOGBH_HB_MD04_ERR,LOGBH_HB_VP06,LOGBH_HB_VP06_ERR,LOGBH_MGII_MD04,LOGBH_MGII_MD04_ERR,LOGBH_MGII_VO09,LOGBH_MGII_VO09_ERR,LOGBH_MGII_S10,LOGBH_MGII_S10_ERR,LOGBH_CIV_VP06,LOGBH_CIV_VP06_ERR,LOGBH,LOGBH_ERR,LOGEDD_RATIO,SPECIAL_INTEREST_FLAG,Name,RAobs,Decobs,delta,z,S(6)_t,pmt,S(6)_p,pmp,f_c,logL,i_2,I_2a,R,LD_cm,Lobs,L_1.4GHz,SFR (Msun/yr)
115558.97+593129.2,178.9957275390625,59.524803161621094,0.24089999496936798,953,120,52411,1055746,1,1,-23.424299545804168,45.4651394468104,0.0019119188911389529,0,0,0.0,-26.393300517719673,-1.0,44.49852846012846,0.0019119188911389529,0.0,-1.0,0.0,-1.0,42.97876796472516,0.0070029195291674284,2364.3050627816297,49.52551840498586,214.9400299294052,4.268375883600058,41.47798674074716,0.06735672555845795,306.1071926490536,39.05365524962076,6.7832741202822895,1.0165503459690792,41.51423748504967,0.059330168872190114,7.405914878146837,0.9811170889708181,40.80352896380626,0.05523921327384684,1.482119530088489,0.18164084300726246,40.85743904116128,0.10966724387560589,1.6829754824428047,0.43892228115713317,2.681185219166435,2.6060889711714372,-1.3832729317022943,0.05269685671250712,241,25.445697143242118,1.1154692120616347,42.540842398641146,0.04513768601324841,2672.4396414757352,467.88611466430643,50.94515246829352,5.39039923151293,40.53712368963291,8.637169697839552,773.9244904953092,455.9270933652318,0.5039912043165276,3.165439023899428,3580.067678890264,41.442277688719855,0.03842411120750455,4.222442748385942,0.3973333652879347,41.970469433791685,0.0173959527929064,14.536485559240527,0.5875791145350338,28.951379965698298,1.4957893839407976,-2.083675486299738,0.020139265236674975,179,30.840612081261945,1.2462772485792752,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,-75.44356026709649,22.49177960827138,-27.172278718330087,24.01357919269435,-112.44168386708012,180.05094997429313,205.94314691350928,168.24447505598482,300000.0,-1.0,300000.0,-1.0,8.083982692175994,0.01425106334335625,8.01308004048626,0.15207405960898376,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,8.01308004048626,0.15207405960898376,-0.6483111387934244,0,115558.97+593129.2,115558.97,593129.45,0.25,0.241,293.0,14.1,293,14.1,1.000,22.67,17.278,-22.63,0.66,3.7304068077711E27,22.7095898743938,23.2176463717367,97.3864160202362
115753.20-031537.1,179.4716796875,-3.2603089809417725,0.21469999849796295,330,12,52370,20,2,0,-23.4828656772392,45.28010583857504,0.0035035837025283456,0,1,1.5573041205415965,-26.984537885991934,15.02835061528259,44.313494851893104,0.0035035837025283456,0.0,-1.0,0.0,-1.0,43.343200082338754,0.008536162131662195,1715.8705675990805,76.78056957308502,558.3095543693903,12.739084492848065,42.00618355094372,0.08058972451213364,633.066959193742,37.410439835825514,25.688115552247528,4.70851365248617,41.99333267697067,0.10059850210918952,24.98729635071423,5.81166593984223,41.6892746324246,0.024498184300419723,12.560036735608618,0.6980884508781147,41.52760809859018,0.025134792007602158,8.667507920852549,0.49653786324323157,1.772078175681818,21.01345882395324,-0.6137009531935601,0.5519706042844308,241,26.521704754679515,0.964430953684227,42.63024683265124,0.09888609399828852,2068.9924889631843,825.272431886143,103.60344623564042,24.391096077030262,0.0,-1.0,1200.1171841736,69.15801056649616,0.0,-1.0,2068.9924889631843,42.12099581522188,0.019725038086143343,32.3257003213103,1.0697970581307015,42.55703015037939,0.010865628212442857,88.59500084543726,2.239070840625672,93.64585861008413,4.083315356506276,-0.4373608682425369,0.04002299291539019,179,21.796180823232312,5.5102749842176895,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,-255.4182894223413,22.50190318673421,-113.28701380791424,22.78086714515269,-162.61650519633844,480.6164188383727,390.6150981758277,71.30667375070502,300000.0,-1.0,300000.0,-1.0,7.494847545700362,0.007817914162877032,7.698265254056404,0.3464641332964233,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,7.698265254056404,0.3464641332964233,-0.5185299605989258,0,115753.20-031537.1,115753.202,-31536.99,0.32,0.215,604.0,21.7,604,21.7,1.000,22.88,16.801,-22.86,0.87,3.27964321285104E27,22.9119000027994,23.4135196476472,152.887387386905
115758.72-002220.9,179.4947052001953,-0.37247300148010254,0.2599000036716461,285,280,51930,7172,2,0,-24.271411134710956,45.67203788672863,0.0021787451841426275,0,0,0.0,-26.31612957296635,-1.0,44.705426900046696,0.0021787451841426275,0.0,-1.0,0.0,-1.0,43.522410996145915,0.005665786635312031,3972.5308430736764,194.2508616002151,417.78960086368437,7.030407332287581,42.14645183984759,0.06600144225523508,301.1436764133056,25.857869918832563,17.586443807447466,3.199845196697133,41.71856695911234,0.05558904072029236,6.582296204840395,0.880395723942196,41.46282059043023,0.04017557137336425,3.7113157392959626,0.36139817603284197,41.326615248688235,0.04360450662326443,2.7168145879501022,0.2855996276168329,0.37715886019235423,30.759767580973147,-0.794156198402087,0.055693755995146976,241,40.92244730157386,1.0339077962115875,42.97953380296975,0.007731731706684286,4918.586477797342,103.3222876911409,87.39607172660337,1.7386975862196223,41.64014545046938,0.020670835068223425,327.30024745420263,3.812883996537522,4.013046743835981,0.19529792460682782,5147.388732593,42.26301610920619,0.0069469898516310025,17.483183523902657,0.3201141715406788,42.75832709107563,0.0037990357343211656,55.69386518644194,0.574757744386698,22.123335301067954,1.6966568771896924,-1.8854451739750886,0.016520658501053997,179,45.80227715057342,1.2746883227003352,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,59.46663926373868,124.72394733374105,-96.61974050470101,9.215291753694032,426.9015845993861,59.87311208210539,-74.62782682975207,1.365615895605373,300000.0,-1.0,300000.0,-1.0,8.525582202083184,0.005997818415977026,8.646394072999325,0.0182785056136605,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,8.646394072999325,0.0182785056136605,-1.0747267313882602,2,115758.72-002220.9,115758.72,-2220.65,0.25,0.26,156.0,9.3,156,9.3,1.000,22.47,17.23,-22.84,0.34,4.06646239441356E27,22.5107679832012,23.0234436150773,62.2724032713568
115901.72+510630.7,179.75718688964844,51.10855484008789,0.2955999970436096,968,562,52412,1048579,1,1,-23.88735603399944,45.585320662485096,0.00349137708627012,0,0,0.0,-26.540484556585707,-1.0,44.61870967580316,0.00349137708627012,0.0,-1.0,0.0,-1.0,43.27398187432677,0.010884746776355314,5911.252535950995,144.63395378263067,315.25216379222144,10.198288348965974,41.342784298813505,0.22504297063051126,279.0495696178177,205.31097332799442,3.693369318346912,1.3599337140264471,40.77086338442516,0.8625464130884737,0.9893205389138847,0.7005450176570543,40.57229328802809,0.357275113318007,0.624767868741133,0.4419381679601228,40.38345542711322,0.7463073728299428,0.40436051669546,0.3536952659591723,38.80934520940479,22.87735581188909,0.12070272417465175,1.086721116449807,241,20.786630213011918,2.180961087687787,42.7326007096047,0.015124086337323206,7167.723015126335,233.21249642885232,61.17170762649326,2.5211466121272785,40.874607871517725,0.2597737398626805,407.07817240962015,31.369149528604794,0.8434329571352036,0.3917333435057535,7628.217983089314,41.35107621856367,0.09212057888537828,2.61933555300585,0.5391661502290674,41.832496698647056,0.030868196200039222,8.075984616595258,0.5696222540480504,36.1361848256799,3.0169684679157527,-1.8155427223305134,0.03406702665921657,179,29.525755497561104,1.2416908048566553,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,194.31614286241916,67.41463884503489,-21.590808932936895,102.0733942603237,-1013.5073115611752,540.6935324718705,-58.52755392822519,7.700918953340047,300000.0,-1.0,300000.0,-1.0,8.814356949977645,0.016700352046536387,8.930117266665512,0.028314694646261428,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,8.930117266665512,0.028314694646261428,-1.4451671492979798,0,115901.72+510630.7,115901.74,510630.56,0.24,0.296,49.4,5.4,49.4,5.4,1.000,22.1,17.532,-22.82,0.14,4.71810164856563E27,22.1404713994555,22.6617111508235,27.0746694102778
120233.08+022559.7,180.6378631591797,2.4332659244537354,0.27300000190734863,516,112,52017,7173,1,0,-23.967153525045898,45.53662071187468,0.0025711430180948014,0,0,0.0,-26.5067547571319,-1.0,44.57000972519275,0.0025711430180948014,0.0,-1.0,0.0,-1.0,43.32696477381485,0.009674138892961537,5067.100487733024,115.05498349571235,380.4645554102024,8.918562156537376,41.54515946582798,0.257775445510692,448.4127554178624,97.10104431794107,6.265967914104269,2.7602118788199643,41.48833027240888,0.19202404124229844,5.452517611304963,2.039058932128253,41.007329251303,0.10955819294063218,1.7097772745503765,0.3523252517850197,40.93221667495733,0.14168821056451364,1.4302252423266912,0.5252979666323168,99.54577092490268,50.105903256639984,2.6088448082810074,0.07351425012650448,240,26.109274117064228,1.3893725679890858,42.79650468069851,0.011694175508232263,5422.664801525723,110.59953712886545,78.51489935588693,2.5069847148105566,40.867615988431375,0.10081297163319647,366.2147524890288,10.763487094663247,0.9273324674890419,0.22786669780389696,5976.990065430589,41.600309624966464,0.029917099077721332,5.1987711125132545,0.3623993631620217,42.06789265692455,0.01452482735185967,15.531466399184826,0.4983823587080636,36.992902665679225,2.1936698883758297,-1.8502232895541022,0.026822241640389266,179,32.39833230661727,1.0250758596015823,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,284.1821054509459,134.83939367799667,-118.08966162410678,67.0092230924833,307.1314087952496,59.89706611768837,-130.02907839617916,5.108773019066703,300000.0,-1.0,300000.0,-1.0,8.572768858259009,0.01076738210040424,8.663430381868562,0.017762142862306103,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,8.663430381868562,0.017762142862306103,-1.2271802151114386,0,120233.08+022559.7,120233.09,22559.94,0.28,0.273,434.0,14.3,434,14.3,1.000,22.97,17.292,-22.89,0.99,4.29955563241967E27,23.0035467389447,23.519342871796,195.071976098187
120447.91+170256.8,181.1996612548828,17.04912567138672,0.29820001125335693,2595,150,54207,7171,1,1,-24.325456685889538,45.67172616953024,3.9965568348776515E-4,0,0,0.0,-26.355341701790127,-1.0,44.7051151828483,3.9965568348776515E-4,0.0,-1.0,0.0,-1.0,43.52125283331804,0.008966859008889827,4806.95768586872,123.71721044602373,484.53568968597756,12.282372428425703,41.77462733689971,0.13277581237999314,367.41099014931234,63.71871998519177,8.67827843365489,2.7111108378236417,41.326577868437084,0.18810147130263033,3.088584880403379,1.322070729883126,41.129070137965,0.10959788872060372,1.9421333349981404,0.5132070726502129,41.03804720547972,0.21928934870375727,1.5733716693625432,1.0118335811859591,30.443194038903577,0.19073691255291317,0.45745495397000435,0.08018738986486962,241,26.45651835480625,1.0789960086109618,43.0919277592511,0.028841648902535155,9086.555075032174,315.3563720474931,112.35662052492812,6.818379844262829,41.499261028057454,0.05599924096668829,531.3723988294875,1.2851213897631624,2.862228651679436,0.7381380313915011,10279.656973374798,42.02609249872685,0.05682187173588815,10.05034272567846,1.4792112032588687,42.54164762278299,0.010928488451668272,33.63244486347075,0.9993418709260098,0.0,-1.0,-2.159931697766399,0.023423276721012076,179,35.15706469570078,2.67863366813753,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,508.7290982239217,67.35399296481515,106.70014917598868,23.803802638103917,-292.43861855801424,750.2880530716058,100.02262555715475,16.35443110425083,300000.0,-1.0,300000.0,-1.0,9.126175364928653,0.01049625248426594,9.179356117939875,0.03014575714015675,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,9.179356117939875,0.03014575714015675,-1.6080004935272,1,120447.91+170256.8,120447.93,170256.45,0.45,0.298,214.0,11.9,214,11.9,1.000,22.74,17.084,-23.29,0.4,4.75486257975363E27,22.783899577198,23.3056081122168,119.25047671782
120629.36+281436.1,181.62232971191406,28.243362426757812,0.29269999265670776,2229,354,53823,1048579,1,1,-23.937010343562473,45.469383743899094,0.002154469773234524,0,0,0.0,-26.738402685021807,-1.0,44.50277275721716,0.002154469773234524,0.0,-1.0,0.0,-1.0,43.36085876534264,0.005780357057503238,3027.773171302372,39.59370506267237,465.48089790253397,8.709518309263046,41.58970146718533,0.06991632408476178,236.75202589334407,24.919036887135192,7.883226197385461,1.256978484058076,41.461173480374846,0.08028584448782183,5.885039726185574,1.0299954794083046,41.051273119015114,0.07168548122625751,2.3434576346765845,0.40151281773576586,40.97672121972126,0.08362704815311162,1.9786788434833449,0.37237007413760603,11.215896555071133,2.742801203172026,-1.1524057792973441,0.10218917202893174,241,18.96585001990683,1.2489201790796503,42.83332565385445,0.010320147234100574,3603.458983932179,98.4519395360876,101.68789210707695,2.8399895533223827,41.089055045976316,0.09965733693979573,290.79012978125695,29.529933401127522,1.830411869228398,0.4746131594095572,3831.039830876968,41.374182184928266,0.06547444896812493,3.637598815900856,0.5692734932370986,41.88988771206004,0.018267654598385974,12.102588700000686,0.5264237497675,77.21275846024764,2.1524343920114646,-1.5220635856975486,0.030136586989742642,180,29.672889534280273,1.0612292528683123,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,-165.4174267401129,22.498528154379997,-141.099108233825,16.660078769319483,-292.43861855801424,180.1229847600422,-88.30618766408799,10.958163608978353,300000.0,-1.0,300000.0,-1.0,8.145422574470041,0.007677923195831882,8.27482554481518,0.02375559881036745,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,8.27482554481518,0.02375559881036745,-0.9058123460336489,0,120629.36+281436.1,120629.35,281436.1,0.13,0.293,64.7,5.6,64.7,5.6,1.000,22.21,17.433,-22.9,0.17,4.6630690362574E27,22.2474578350652,22.7679930527753,34.5815985147331
120944.81+023212.7,182.43673706054688,2.536863088607788,0.23839999735355377,517,591,52024,7172,1,0,-23.363176399275787,45.293608039632026,0.01806823101135535,0,0,0.0,-26.756865349567775,-1.0,44.32699705295009,0.01806823101135535,0.0,-1.0,0.0,-1.0,43.05947194509315,0.00702482698688911,2017.6876381601464,135.30874432151438,346.5994011560042,7.042326555371943,42.29742691607299,0.025596089217774676,450.80438413860287,23.803788536240774,59.898964761636336,3.624358444857993,41.28546950506905,0.2033842581978682,5.845224188026482,1.7965755927065004,41.286490554521365,0.027458301895883608,5.975043007425867,0.38727191282433227,41.225194654302335,0.02744937543760173,5.199433176754413,0.32766200332782036,11.252692357148058,4.613042605166413,-0.9809214516440065,0.07227508761872514,241,28.89893134464318,1.7489360605382716,42.593547303202826,0.025329591594008605,3369.4150638245214,101.59669811969616,88.11886464570128,3.3833087741221917,41.67324545478987,0.0177874654781931,406.05899711667115,6.035041458177602,10.571518577896896,0.5114397074779902,3880.8995008920942,42.1121986759271,0.007931521342637637,29.88559759743432,1.9306420878138262,42.60320836063681,0.004744434727307123,93.85516631108801,4.9047703496406285,47.14790793915265,13.156295195186985,-1.433153818579316,0.05384174228205474,179,33.261350413490426,4.313097678685129,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,-210.41448304887288,22.498528154379997,45.43303881662466,7.760377378682886,-292.43861855801424,60.01698012368722,10.991305259184058,1.2312685225301099,300000.0,-1.0,300000.0,-1.0,8.049430853175688,0.013556995700891507,8.128607552786022,0.027704577737910133,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,8.128607552786022,0.027704577737910133,-0.935370058271559,2,120944.81+023212.7,120944.8,23212.47,0.27,0.238,107.0,11.5,107,11.5,1.000,22.22,17.276,-22.61,0.24,3.67785403564677E27,22.259782620184,22.7671033217567,34.5108243593594
121018.34+015405.9,182.5764617919922,1.9016540050506592,0.2159000039100647,517,27,52024,134224901,1,0,-23.433223684408773,45.517595414862576,0.0018027154274307122,0,0,0.0,-26.23864393106137,-1.0,44.55098442818064,0.0018027154274307122,0.0,-1.0,0.0,-1.0,43.248856322069585,0.003784547591497045,4306.181601939348,40.11389047755756,356.7147217607042,4.293291085450221,41.23496509798141,0.14556475561773397,331.5179188839645,45.49954227136823,3.466025850027256,1.0640897290298137,41.11548454171836,1.223897497570416,2.645089756125528,1.570933002895315,40.59079448956784,0.11010345162946678,0.8147777727499715,0.21422841984081847,40.702569004156125,0.10034935208792106,1.0573884941328866,0.2713786063029918,6.209631057611851,39.6168331167987,-1.5301755784054614,0.062309200420934685,241,38.89203233134519,1.7216398421984538,42.76584546013462,0.01028544977581447,4747.403012471357,75.03760191983656,75.37421651086038,1.936245933562752,40.683248200335186,0.15037533762059851,338.58468613072097,10.504774286793634,0.6261206217705256,0.21130246975108555,4770.49161966546,41.39185542957588,0.02593350385420834,3.3369846600221136,0.20821289781579422,41.891922560917514,0.010252855530165306,10.768982804904642,0.2641695439948206,45.033895875446,1.4014441257483945,-2.095510133920568,0.023692693826987243,180,39.00901692392978,1.0770765058945688,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,508.7290982239217,44.89255980352212,-123.33352442634948,23.39924486345592,606.467044623776,59.83719898986948,-62.45198812322679,6.372913261307897,300000.0,-1.0,300000.0,-1.0,8.365324633644745,0.007867039958276862,8.538404416167511,0.01375850156250758,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,8.538404416167511,0.01375850156250758,-1.1211795464224963,2,121018.34+015405.9,121018.33,15406.29,0.42,0.216,35.7,4.7,35.7,4.7,1.000,21.65,16.914,-22.76,0.06,3.29678228756486E27,21.6880586165612,22.1899283693107,9.1365109899429
121045.63+272536.4,182.69015502929688,27.42679786682129,0.23010000586509705,2229,233,53823,7170,1,1,-23.56331820588091,45.52607335127684,0.015863744798885193,0,0,0.0,-26.314958433967103,-1.0,44.55946236459491,0.015863744798885193,0.0,-1.0,0.0,-1.0,43.230079883030875,0.0032538439936793395,4108.5245884679225,82.48705472207598,315.34657190859986,2.644336810598986,41.401692337672394,0.0416378779164539,185.9679292768251,19.973837711568407,4.678407534108314,0.46009270377176037,41.347823150573674,0.043263736795626784,4.148411878560751,0.4079933743293902,40.88887351320617,0.047032142815922384,1.4772250872226067,0.1631259428388424,40.667787542664044,0.09748659584986896,0.8901945893142038,0.2227606286630805,0.0,-1.0,-1.2107135063904686,0.03792441285141024,241,36.01274358058367,1.2451933703265434,42.76295451582375,0.03180487743016869,5558.230698027086,142.24832939114958,74.07793962897667,5.5429591583823665,40.820045093516256,0.05926578682157313,283.71942082462203,78.89108096085798,0.8450582073068769,0.1384649604106466,5968.111988407506,41.333377215789426,0.09433764208650075,2.867744022421847,0.7364741129435595,41.695314950675936,0.025713530914501348,6.7275996960405635,0.320509973493214,46.17730669093092,3.140484760207414,-2.0066183607043957,0.03414759794267308,179,40.76037957321828,0.8459519601088502,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,-300.42884687360583,22.508654770341906,-127.8223942615182,10.089728759893205,-52.46670122861861,89.96247515718505,-89.3367451967903,29.038968831491758,300000.0,-1.0,300000.0,-1.0,8.565043828024907,0.013443854166941103,8.679604319285549,0.023601999694187668,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,8.679604319285549,0.023601999694187668,-1.253901513126273,0,121045.63+272536.4,121045.64,272536.48,0.16,0.23,141.0,10.9,141,10.9,1.000,22.31,16.979,-22.83,0.24,3.53839982249408E27,22.3460427858273,22.8513926141287,41.9029526110566
121224.89+185920.1,183.10374450683594,18.988937377929688,0.21539999544620514,2610,281,54476,7171,1,1,-23.39414276944123,45.34272980714071,6.773046421812978E-4,0,0,0.0,-26.61332634871353,-1.0,44.37611882045877,6.773046421812978E-4,0.0,-1.0,0.0,-1.0,43.33409171408458,0.006097842505081275,2203.9623708183985,64.31952391879622,597.6276620528727,10.204465411199408,42.11944371494178,0.06451946283055321,277.8502585792812,17.613210377165075,36.44221648452257,5.844796556023031,41.16093262544199,0.1513231790774121,4.021025469988579,1.7711756197472317,41.117099336125165,0.057319531184905514,3.701781978348124,0.5043970030720564,41.074809995328636,0.04386287561552038,3.364859821046573,0.36147714323440283,119.99859201468308,56.296065389712865,2.8691650155693935,0.038498392317260155,241,28.299310337709645,0.9123509365453056,42.854305782958605,0.055678948104198156,2624.8535673378233,791.4808698008499,143.21733262867912,16.29646421903884,41.69835507379793,0.2629419772306747,400.3171814888381,402.7065486411967,9.994116465989997,11.956711350186492,3294.781527762511,42.10329143689906,0.00798610621001572,26.13009041326562,0.5124687433375712,42.583578950548386,0.0038074465773867416,80.06780999161533,0.7394395301473651,0.0,-1.0,-1.4434404921762571,0.020711060414748794,179,27.164246961048633,2.016490201759264,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,-30.466748077862867,22.48840609461681,104.39715487901076,6.790257061833991,-52.46670122861861,210.0384412935239,91.21588357147778,25.261835937075038,300000.0,-1.0,300000.0,-1.0,7.937183583296662,0.0070457086055714805,7.936269571106857,0.2619087524794295,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,7.936269571106857,0.2619087524794295,-0.6939103090837122,2,121224.89+185920.1,121224.9,185920.09,0.14,0.215,171.0,10.4,171,10.4,1.000,22.33,16.972,-22.69,0.29,3.27964321285104E27,22.3638591745705,22.8654788194183,43.2843431178237
